Precipitation,Date,Country
156.1,2008-05-01,Chile
101.9,2008-06-01,Chile
177.3,2008-07-01,Chile
192.0,2008-08-01,Chile
41.0,2008-09-01,Chile
42.9,2008-10-01,Chile
79.7,2008-11-01,Chile
38.5,2008-12-01,Chile
51.7,2009-01-01,Chile
98.5,2009-02-01,Chile
57.5,2009-03-01,Chile
99.4,2009-04-01,Chile
118.8,2009-05-01,Chile
114.0,2009-06-01,Chile
70.1,2009-07-01,Chile
156.6,2009-08-01,Chile
58.4,2009-09-01,Chile
88.3,2009-10-01,Chile
87.8,2009-11-01,Chile
63.8,2009-12-01,Chile
79.3,2010-01-01,Chile
80.4,2010-02-01,Chile
55.6,2010-03-01,Chile
50.8,2010-04-01,Chile
66.8,2010-05-01,Chile
146.8,2010-06-01,Chile
104.4,2010-07-01,Chile
107.2,2010-08-01,Chile
49.8,2010-09-01,Chile
62.0,2010-10-01,Chile
59.3,2010-11-01,Chile
61.0,2010-12-01,Chile
74.4,2011-01-01,Chile
82.5,2011-02-01,Chile
88.1,2011-03-01,Chile
106.3,2011-04-01,Chile
64.7,2011-05-01,Chile
116.8,2011-06-01,Chile
135.5,2011-07-01,Chile
110.2,2011-08-01,Chile
77.2,2011-09-01,Chile
58.4,2011-10-01,Chile
52.8,2011-11-01,Chile
39.6,2011-12-01,Chile
71.3,2012-01-01,Chile
89.5,2012-02-01,Chile
100.5,2012-03-01,Chile
58.6,2012-04-01,Chile
115.8,2012-05-01,Chile
137.3,2012-06-01,Chile
67.2,2012-07-01,Chile
81.6,2012-08-01,Chile
62.6,2012-09-01,Chile
55.4,2012-10-01,Chile
58.9,2012-11-01,Chile
117.4,2012-12-01,Chile
49.0,2013-01-01,Chile
69.1,2013-02-01,Chile
77.9,2013-03-01,Chile
56.0,2013-04-01,Chile
137.9,2013-05-01,Chile
105.5,2013-06-01,Chile
95.3,2013-07-01,Chile
118.6,2013-08-01,Chile
69.5,2013-09-01,Chile
38.3,2013-10-01,Chile
57.8,2013-11-01,Chile
58.0,2013-12-01,Chile
63.2,2014-01-01,Chile
50.6,2014-02-01,Chile
78.2,2014-03-01,Chile
71.3,2014-04-01,Chile
109.8,2014-05-01,Chile
137.1,2014-06-01,Chile
108.4,2014-07-01,Chile
100.1,2014-08-01,Chile
93.1,2014-09-01,Chile
59.9,2014-10-01,Chile
57.3,2014-11-01,Chile
58.9,2014-12-01,Chile
39.1,2015-01-01,Chile
44.4,2015-02-01,Chile
90.5,2015-03-01,Chile
61.9,2015-04-01,Chile
128.9,2015-05-01,Chile
134.5,2015-06-01,Chile
154.0,2015-07-01,Chile
149.2,2015-08-01,Chile
60.8,2015-09-01,Chile
57.3,2015-10-01,Chile
47.3,2015-11-01,Chile
44.7,2015-12-01,Chile
37.8,2016-01-01,Chile
73.3,2016-02-01,Chile
46.3,2016-03-01,Chile
75.2,2016-04-01,Chile
71.4,2016-05-01,Chile
61.0,2016-06-01,Chile
89.1,2016-07-01,Chile
97.9,2016-08-01,Chile
43.9,2016-09-01,Chile
70.6,2016-10-01,Chile
73.2,2016-11-01,Chile
75.3,2016-12-01,Chile
71.0,2017-01-01,Chile
89.5,2017-02-01,Chile
83.6,2017-03-01,Chile
78.9,2017-04-01,Chile
101.0,2017-05-01,Chile
124.2,2017-06-01,Chile
93.7,2017-07-01,Chile
138.9,2017-08-01,Chile
63.1,2017-09-01,Chile
95.6,2017-10-01,Chile
51.9,2017-11-01,Chile
74.0,2017-12-01,Chile
51.4,2018-01-01,Chile
44.8,2018-02-01,Chile
84.4,2018-03-01,Chile
110.9,2018-04-01,Chile
84.3,2018-05-01,Chile
117.8,2018-06-01,Chile
69.3,2018-07-01,Chile
78.4,2018-08-01,Chile
98.9,2018-09-01,Chile
69.5,2018-10-01,Chile
78.3,2018-11-01,Chile
46.1,2018-12-01,Chile
44.4,2019-01-01,Chile
51.8,2019-02-01,Chile
84.0,2019-03-01,Chile
81.8,2019-04-01,Chile
94.0,2019-05-01,Chile
124.8,2019-06-01,Chile
100.4,2019-07-01,Chile
65.9,2019-08-01,Chile
53.6,2019-09-01,Chile
46.5,2019-10-01,Chile
78.3,2019-11-01,Chile
54.9,2019-12-01,Chile
69.4,2020-01-01,Chile
63.7,2020-02-01,Chile
75.5,2020-03-01,Chile
63.0,2020-04-01,Chile
102.1,2020-05-01,Chile
147.1,2020-06-01,Chile
125.0,2020-07-01,Chile
68.3,2020-08-01,Chile
49.1,2020-09-01,Chile
50.6,2020-10-01,Chile
53.1,2020-11-01,Chile
51.2,2020-12-01,Chile
57.8,2021-01-01,Chile
34.9,2021-02-01,Chile
63.6,2021-03-01,Chile
67.1,2021-04-01,Chile
74.4,2021-05-01,Chile
87.0,2021-06-01,Chile
77.7,2021-07-01,Chile
94.0,2021-08-01,Chile
44.9,2021-09-01,Chile
58.3,2021-10-01,Chile
46.5,2021-11-01,Chile
41.9,2021-12-01,Chile
62.7,2022-01-01,Chile
66.6,2022-02-01,Chile
83.5,2022-03-01,Chile
101.1,2022-04-01,Chile
73.3,2022-05-01,Chile
102.3,2022-06-01,Chile
127.0,2022-07-01,Chile
75.9,2022-08-01,Chile
63.3,2022-09-01,Chile
56.4,2022-10-01,Chile
40.7,2022-11-01,Chile
63.5,2022-12-01,Chile
87.7,1979-01-01,New Zealand
112.8,1979-02-01,New Zealand
205.8,1979-03-01,New Zealand
138.5,1979-04-01,New Zealand
183.7,1979-05-01,New Zealand
120.5,1979-06-01,New Zealand
146.9,1979-07-01,New Zealand
164.2,1979-08-01,New Zealand
142.9,1979-09-01,New Zealand
192.3,1979-10-01,New Zealand
131.0,1979-11-01,New Zealand
161.3,1979-12-01,New Zealand
172.0,1980-01-01,New Zealand
102.2,1980-02-01,New Zealand
182.8,1980-03-01,New Zealand
124.1,1980-04-01,New Zealand
98.6,1980-05-01,New Zealand
164.8,1980-06-01,New Zealand
123.3,1980-07-01,New Zealand
147.7,1980-08-01,New Zealand
128.2,1980-09-01,New Zealand
97.6,1980-10-01,New Zealand
155.6,1980-11-01,New Zealand
130.0,1980-12-01,New Zealand
66.6,1981-01-01,New Zealand
76.3,1981-02-01,New Zealand
142.3,1981-03-01,New Zealand
139.7,1981-04-01,New Zealand
100.0,1981-05-01,New Zealand
188.1,1981-06-01,New Zealand
188.6,1981-07-01,New Zealand
149.9,1981-08-01,New Zealand
136.4,1981-09-01,New Zealand
151.1,1981-10-01,New Zealand
115.3,1981-11-01,New Zealand
120.5,1981-12-01,New Zealand
105.7,1982-01-01,New Zealand
93.6,1982-02-01,New Zealand
99.2,1982-03-01,New Zealand
131.3,1982-04-01,New Zealand
132.4,1982-05-01,New Zealand
124.8,1982-06-01,New Zealand
103.7,1982-07-01,New Zealand
78.3,1982-08-01,New Zealand
128.7,1982-09-01,New Zealand
163.4,1982-10-01,New Zealand
104.1,1982-11-01,New Zealand
137.2,1982-12-01,New Zealand
124.6,1983-01-01,New Zealand
49.3,1983-02-01,New Zealand
111.7,1983-03-01,New Zealand
182.3,1983-04-01,New Zealand
145.6,1983-05-01,New Zealand
128.3,1983-06-01,New Zealand
132.1,1983-07-01,New Zealand
93.5,1983-08-01,New Zealand
179.2,1983-09-01,New Zealand
166.7,1983-10-01,New Zealand
95.8,1983-11-01,New Zealand
173.1,1983-12-01,New Zealand
156.7,1984-01-01,New Zealand
109.8,1984-02-01,New Zealand
217.8,1984-03-01,New Zealand
83.1,1984-04-01,New Zealand
119.3,1984-05-01,New Zealand
94.7,1984-06-01,New Zealand
160.2,1984-07-01,New Zealand
122.5,1984-08-01,New Zealand
150.5,1984-09-01,New Zealand
84.4,1984-10-01,New Zealand
129.8,1984-11-01,New Zealand
164.4,1984-12-01,New Zealand
152.5,1985-01-01,New Zealand
94.3,1985-02-01,New Zealand
89.8,1985-03-01,New Zealand
101.4,1985-04-01,New Zealand
122.6,1985-05-01,New Zealand
151.5,1985-06-01,New Zealand
173.7,1985-07-01,New Zealand
120.1,1985-08-01,New Zealand
108.9,1985-09-01,New Zealand
92.3,1985-10-01,New Zealand
138.6,1985-11-01,New Zealand
155.8,1985-12-01,New Zealand
164.8,1986-01-01,New Zealand
158.8,1986-02-01,New Zealand
117.1,1986-03-01,New Zealand
94.0,1986-04-01,New Zealand
129.2,1986-05-01,New Zealand
149.6,1986-06-01,New Zealand
150.8,1986-07-01,New Zealand
136.0,1986-08-01,New Zealand
119.9,1986-09-01,New Zealand
147.0,1986-10-01,New Zealand
120.1,1986-11-01,New Zealand
88.7,1986-12-01,New Zealand
109.1,1987-01-01,New Zealand
136.6,1987-02-01,New Zealand
186.8,1987-03-01,New Zealand
128.4,1987-04-01,New Zealand
137.0,1987-05-01,New Zealand
133.8,1987-06-01,New Zealand
114.6,1987-07-01,New Zealand
79.2,1987-08-01,New Zealand
136.5,1987-09-01,New Zealand
157.3,1987-10-01,New Zealand
123.4,1987-11-01,New Zealand
142.7,1987-12-01,New Zealand
82.9,1988-01-01,New Zealand
154.1,1988-02-01,New Zealand
160.7,1988-03-01,New Zealand
59.3,1988-04-01,New Zealand
144.3,1988-05-01,New Zealand
109.6,1988-06-01,New Zealand
192.8,1988-07-01,New Zealand
127.5,1988-08-01,New Zealand
138.9,1988-09-01,New Zealand
135.6,1988-10-01,New Zealand
127.4,1988-11-01,New Zealand
149.6,1988-12-01,New Zealand
162.2,1989-01-01,New Zealand
81.6,1989-02-01,New Zealand
119.4,1989-03-01,New Zealand
90.9,1989-04-01,New Zealand
168.7,1989-05-01,New Zealand
176.6,1989-06-01,New Zealand
113.7,1989-07-01,New Zealand
119.8,1989-08-01,New Zealand
119.4,1989-09-01,New Zealand
195.4,1989-10-01,New Zealand
128.5,1989-11-01,New Zealand
149.4,1989-12-01,New Zealand
90.8,1990-01-01,New Zealand
53.7,1990-02-01,New Zealand
149.2,1990-03-01,New Zealand
146.7,1990-04-01,New Zealand
148.7,1990-05-01,New Zealand
137.6,1990-06-01,New Zealand
142.8,1990-07-01,New Zealand
192.6,1990-08-01,New Zealand
101.9,1990-09-01,New Zealand
137.5,1990-10-01,New Zealand
151.6,1990-11-01,New Zealand
105.7,1990-12-01,New Zealand
181.0,1991-01-01,New Zealand
128.0,1991-02-01,New Zealand
83.3,1991-03-01,New Zealand
210.5,1991-04-01,New Zealand
118.6,1991-05-01,New Zealand
133.9,1991-06-01,New Zealand
115.8,1991-07-01,New Zealand
152.4,1991-08-01,New Zealand
130.9,1991-09-01,New Zealand
107.7,1991-10-01,New Zealand
135.3,1991-11-01,New Zealand
130.6,1991-12-01,New Zealand
120.9,1992-01-01,New Zealand
143.6,1992-02-01,New Zealand
88.2,1992-03-01,New Zealand
71.3,1992-04-01,New Zealand
112.0,1992-05-01,New Zealand
111.7,1992-06-01,New Zealand
188.2,1992-07-01,New Zealand
250.9,1992-08-01,New Zealand
126.1,1992-09-01,New Zealand
141.6,1992-10-01,New Zealand
96.8,1992-11-01,New Zealand
147.3,1992-12-01,New Zealand
115.4,1993-01-01,New Zealand
78.2,1993-02-01,New Zealand
131.4,1993-03-01,New Zealand
110.0,1993-04-01,New Zealand
142.8,1993-05-01,New Zealand
181.7,1993-06-01,New Zealand
56.4,1993-07-01,New Zealand
109.3,1993-08-01,New Zealand
139.7,1993-09-01,New Zealand
124.6,1993-10-01,New Zealand
108.3,1993-11-01,New Zealand
133.3,1993-12-01,New Zealand
129.3,1994-01-01,New Zealand
119.6,1994-02-01,New Zealand
129.1,1994-03-01,New Zealand
103.7,1994-04-01,New Zealand
145.2,1994-05-01,New Zealand
180.1,1994-06-01,New Zealand
177.3,1994-07-01,New Zealand
149.7,1994-08-01,New Zealand
160.1,1994-09-01,New Zealand
116.6,1994-10-01,New Zealand
131.8,1994-11-01,New Zealand
101.5,1994-12-01,New Zealand
112.1,1995-01-01,New Zealand
111.7,1995-02-01,New Zealand
156.6,1995-03-01,New Zealand
168.1,1995-04-01,New Zealand
154.5,1995-05-01,New Zealand
163.7,1995-06-01,New Zealand
184.7,1995-07-01,New Zealand
161.6,1995-08-01,New Zealand
223.7,1995-09-01,New Zealand
144.3,1995-10-01,New Zealand
116.7,1995-11-01,New Zealand
168.1,1995-12-01,New Zealand
94.6,1996-01-01,New Zealand
91.9,1996-02-01,New Zealand
143.6,1996-03-01,New Zealand
188.8,1996-04-01,New Zealand
132.2,1996-05-01,New Zealand
140.6,1996-06-01,New Zealand
147.3,1996-07-01,New Zealand
156.4,1996-08-01,New Zealand
148.1,1996-09-01,New Zealand
159.3,1996-10-01,New Zealand
136.4,1996-11-01,New Zealand
95.0,1996-12-01,New Zealand
76.4,1997-01-01,New Zealand
116.2,1997-02-01,New Zealand
99.3,1997-03-01,New Zealand
136.3,1997-04-01,New Zealand
121.5,1997-05-01,New Zealand
129.6,1997-06-01,New Zealand
119.3,1997-07-01,New Zealand
140.8,1997-08-01,New Zealand
109.8,1997-09-01,New Zealand
118.6,1997-10-01,New Zealand
134.3,1997-11-01,New Zealand
170.6,1997-12-01,New Zealand
78.7,1998-01-01,New Zealand
123.0,1998-02-01,New Zealand
167.0,1998-03-01,New Zealand
94.0,1998-04-01,New Zealand
136.1,1998-05-01,New Zealand
166.9,1998-06-01,New Zealand
197.8,1998-07-01,New Zealand
140.0,1998-08-01,New Zealand
157.0,1998-09-01,New Zealand
218.1,1998-10-01,New Zealand
77.3,1998-11-01,New Zealand
134.9,1998-12-01,New Zealand
103.8,1999-01-01,New Zealand
55.6,1999-02-01,New Zealand
152.2,1999-03-01,New Zealand
122.1,1999-04-01,New Zealand
118.8,1999-05-01,New Zealand
149.3,1999-06-01,New Zealand
160.4,1999-07-01,New Zealand
153.9,1999-08-01,New Zealand
132.7,1999-09-01,New Zealand
140.3,1999-10-01,New Zealand
204.9,1999-11-01,New Zealand
90.1,1999-12-01,New Zealand
139.7,2000-01-01,New Zealand
73.8,2000-02-01,New Zealand
99.4,2000-03-01,New Zealand
165.0,2000-04-01,New Zealand
172.6,2000-05-01,New Zealand
130.6,2000-06-01,New Zealand
98.7,2000-07-01,New Zealand
124.1,2000-08-01,New Zealand
160.7,2000-09-01,New Zealand
135.9,2000-10-01,New Zealand
111.6,2000-11-01,New Zealand
117.3,2000-12-01,New Zealand
93.6,2001-01-01,New Zealand
72.1,2001-02-01,New Zealand
82.5,2001-03-01,New Zealand
92.4,2001-04-01,New Zealand
169.8,2001-05-01,New Zealand
173.7,2001-06-01,New Zealand
87.4,2001-07-01,New Zealand
131.4,2001-08-01,New Zealand
86.6,2001-09-01,New Zealand
212.3,2001-10-01,New Zealand
181.0,2001-11-01,New Zealand
195.1,2001-12-01,New Zealand
153.3,2002-01-01,New Zealand
141.0,2002-02-01,New Zealand
111.0,2002-03-01,New Zealand
88.8,2002-04-01,New Zealand
138.6,2002-05-01,New Zealand
201.0,2002-06-01,New Zealand
109.1,2002-07-01,New Zealand
128.4,2002-08-01,New Zealand
180.5,2002-09-01,New Zealand
141.4,2002-10-01,New Zealand
109.3,2002-11-01,New Zealand
135.5,2002-12-01,New Zealand
95.0,2003-01-01,New Zealand
56.1,2003-02-01,New Zealand
106.1,2003-03-01,New Zealand
76.5,2003-04-01,New Zealand
154.2,2003-05-01,New Zealand
197.8,2003-06-01,New Zealand
102.8,2003-07-01,New Zealand
106.1,2003-08-01,New Zealand
203.2,2003-09-01,New Zealand
135.4,2003-10-01,New Zealand
116.4,2003-11-01,New Zealand
106.7,2003-12-01,New Zealand
117.5,2004-01-01,New Zealand
203.0,2004-02-01,New Zealand
104.4,2004-03-01,New Zealand
116.8,2004-04-01,New Zealand
134.8,2004-05-01,New Zealand
155.0,2004-06-01,New Zealand
104.7,2004-07-01,New Zealand
157.1,2004-08-01,New Zealand
154.7,2004-09-01,New Zealand
119.8,2004-10-01,New Zealand
106.9,2004-11-01,New Zealand
195.6,2004-12-01,New Zealand
87.9,2005-01-01,New Zealand
125.7,2005-02-01,New Zealand
143.8,2005-03-01,New Zealand
70.7,2005-04-01,New Zealand
148.8,2005-05-01,New Zealand
123.6,2005-06-01,New Zealand
143.9,2005-07-01,New Zealand
98.6,2005-08-01,New Zealand
118.8,2005-09-01,New Zealand
119.7,2005-10-01,New Zealand
75.4,2005-11-01,New Zealand
143.4,2005-12-01,New Zealand
131.5,2006-01-01,New Zealand
80.3,2006-02-01,New Zealand
96.2,2006-03-01,New Zealand
174.3,2006-04-01,New Zealand
155.8,2006-05-01,New Zealand
144.8,2006-06-01,New Zealand
118.8,2006-07-01,New Zealand
144.8,2006-08-01,New Zealand
100.8,2006-09-01,New Zealand
130.9,2006-10-01,New Zealand
167.8,2006-11-01,New Zealand
104.5,2006-12-01,New Zealand
102.9,2007-01-01,New Zealand
53.2,2007-02-01,New Zealand
142.6,2007-03-01,New Zealand
82.5,2007-04-01,New Zealand
115.8,2007-05-01,New Zealand
170.0,2007-06-01,New Zealand
133.9,2007-07-01,New Zealand
121.5,2007-08-01,New Zealand
101.0,2007-09-01,New Zealand
171.2,2007-10-01,New Zealand
66.4,2007-11-01,New Zealand
129.9,2007-12-01,New Zealand
79.7,2008-01-01,New Zealand
119.1,2008-02-01,New Zealand
107.4,2008-03-01,New Zealand
141.4,2008-04-01,New Zealand
84.0,2008-05-01,New Zealand
145.8,2008-06-01,New Zealand
205.8,2008-07-01,New Zealand
206.2,2008-08-01,New Zealand
163.7,2008-09-01,New Zealand
120.4,2008-10-01,New Zealand
141.2,2008-11-01,New Zealand
144.0,2008-12-01,New Zealand
82.7,2009-01-01,New Zealand
133.5,2009-02-01,New Zealand
77.8,2009-03-01,New Zealand
110.2,2009-04-01,New Zealand
160.8,2009-05-01,New Zealand
112.5,2009-06-01,New Zealand
140.6,2009-07-01,New Zealand
167.8,2009-08-01,New Zealand
139.6,2009-09-01,New Zealand
139.5,2009-10-01,New Zealand
105.2,2009-11-01,New Zealand
140.9,2009-12-01,New Zealand
112.5,2010-01-01,New Zealand
81.5,2010-02-01,New Zealand
103.8,2010-03-01,New Zealand
103.1,2010-04-01,New Zealand
163.2,2010-05-01,New Zealand
188.5,2010-06-01,New Zealand
87.9,2010-07-01,New Zealand
195.7,2010-08-01,New Zealand
228.1,2010-09-01,New Zealand
71.4,2010-10-01,New Zealand
61.0,2010-11-01,New Zealand
186.3,2010-12-01,New Zealand
165.8,2011-01-01,New Zealand
74.2,2011-02-01,New Zealand
168.0,2011-03-01,New Zealand
121.6,2011-04-01,New Zealand
233.3,2011-05-01,New Zealand
172.1,2011-06-01,New Zealand
169.9,2011-07-01,New Zealand
90.0,2011-08-01,New Zealand
105.9,2011-09-01,New Zealand
192.7,2011-10-01,New Zealand
132.7,2011-11-01,New Zealand
97.7,2011-12-01,New Zealand
95.2,2012-01-01,New Zealand
127.5,2012-02-01,New Zealand
135.4,2012-03-01,New Zealand
82.5,2012-04-01,New Zealand
100.2,2012-05-01,New Zealand
170.9,2012-06-01,New Zealand
142.9,2012-07-01,New Zealand
108.3,2012-08-01,New Zealand
182.3,2012-09-01,New Zealand
190.2,2012-10-01,New Zealand
80.3,2012-11-01,New Zealand
118.0,2012-12-01,New Zealand
83.9,2013-01-01,New Zealand
89.0,2013-02-01,New Zealand
124.3,2013-03-01,New Zealand
123.7,2013-04-01,New Zealand
150.9,2013-05-01,New Zealand
145.3,2013-06-01,New Zealand
145.7,2013-07-01,New Zealand
124.1,2013-08-01,New Zealand
151.9,2013-09-01,New Zealand
168.1,2013-10-01,New Zealand
97.0,2013-11-01,New Zealand
150.7,2013-12-01,New Zealand
118.0,2014-01-01,New Zealand
69.1,2014-02-01,New Zealand
77.0,2014-03-01,New Zealand
164.6,2014-04-01,New Zealand
120.0,2014-05-01,New Zealand
168.3,2014-06-01,New Zealand
115.0,2014-07-01,New Zealand
112.7,2014-08-01,New Zealand
140.5,2014-09-01,New Zealand
133.7,2014-10-01,New Zealand
133.2,2014-11-01,New Zealand
126.7,2014-12-01,New Zealand
82.8,2015-01-01,New Zealand
94.3,2015-02-01,New Zealand
154.9,2015-03-01,New Zealand
176.9,2015-04-01,New Zealand
162.2,2015-05-01,New Zealand
187.6,2015-06-01,New Zealand
134.0,2015-07-01,New Zealand
202.1,2015-08-01,New Zealand
104.2,2015-09-01,New Zealand
121.1,2015-10-01,New Zealand
86.6,2015-11-01,New Zealand
97.1,2015-12-01,New Zealand
125.8,2016-01-01,New Zealand
98.3,2016-02-01,New Zealand
109.7,2016-03-01,New Zealand
104.4,2016-04-01,New Zealand
153.1,2016-05-01,New Zealand
140.1,2016-06-01,New Zealand
155.1,2016-07-01,New Zealand
103.0,2016-08-01,New Zealand
130.0,2016-09-01,New Zealand
135.5,2016-10-01,New Zealand
138.8,2016-11-01,New Zealand
128.9,2016-12-01,New Zealand
154.7,2017-01-01,New Zealand
91.8,2017-02-01,New Zealand
124.2,2017-03-01,New Zealand
166.3,2017-04-01,New Zealand
126.9,2017-05-01,New Zealand
124.2,2017-06-01,New Zealand
147.9,2017-07-01,New Zealand
173.5,2017-08-01,New Zealand
159.1,2017-09-01,New Zealand
106.5,2017-10-01,New Zealand
80.1,2017-11-01,New Zealand
78.0,2017-12-01,New Zealand
160.8,2018-01-01,New Zealand
111.6,2018-02-01,New Zealand
141.5,2018-03-01,New Zealand
160.0,2018-04-01,New Zealand
161.5,2018-05-01,New Zealand
113.6,2018-06-01,New Zealand
162.0,2018-07-01,New Zealand
140.2,2018-08-01,New Zealand
89.3,2018-09-01,New Zealand
112.5,2018-10-01,New Zealand
123.0,2018-11-01,New Zealand
96.6,2018-12-01,New Zealand
89.1,2019-01-01,New Zealand
86.4,2019-02-01,New Zealand
171.4,2019-03-01,New Zealand
166.1,2019-04-01,New Zealand
175.6,2019-05-01,New Zealand
120.4,2019-06-01,New Zealand
210.3,2019-07-01,New Zealand
170.0,2019-08-01,New Zealand
146.6,2019-09-01,New Zealand
158.7,2019-10-01,New Zealand
111.5,2019-11-01,New Zealand
157.2,2019-12-01,New Zealand
78.6,2020-01-01,New Zealand
97.5,2020-02-01,New Zealand
125.4,2020-03-01,New Zealand
128.3,2020-04-01,New Zealand
128.6,2020-05-01,New Zealand
124.1,2020-06-01,New Zealand
141.3,2020-07-01,New Zealand
153.9,2020-08-01,New Zealand
133.5,2020-09-01,New Zealand
168.9,2020-10-01,New Zealand
164.8,2020-11-01,New Zealand
130.8,2020-12-01,New Zealand
122.9,2021-01-01,New Zealand
97.5,2021-02-01,New Zealand
169.3,2021-03-01,New Zealand
120.0,2021-04-01,New Zealand
131.6,2021-05-01,New Zealand
147.0,2021-06-01,New Zealand
152.9,2021-07-01,New Zealand
152.5,2021-08-01,New Zealand
153.5,2021-09-01,New Zealand
159.4,2021-10-01,New Zealand
122.7,2021-11-01,New Zealand
202.7,2021-12-01,New Zealand
56.0,2022-01-01,New Zealand
195.3,2022-02-01,New Zealand
90.7,2022-03-01,New Zealand
92.8,2022-04-01,New Zealand
149.0,2022-05-01,New Zealand
198.8,2022-06-01,New Zealand
210.9,2022-07-01,New Zealand
193.5,2022-08-01,New Zealand
132.0,2022-09-01,New Zealand
145.5,2022-10-01,New Zealand
151.2,2022-11-01,New Zealand
114.8,2022-12-01,New Zealand
350.19,1971-01-01,Chinese Taipei
232.13,1971-02-01,Chinese Taipei
149.21,1971-03-01,Chinese Taipei
185.37,1971-04-01,Chinese Taipei
116.23,1971-05-01,Chinese Taipei
205.49,1971-06-01,Chinese Taipei
136.86,1971-07-01,Chinese Taipei
214.29,1971-08-01,Chinese Taipei
95.96,1971-09-01,Chinese Taipei
189.45,1971-10-01,Chinese Taipei
98.43,1971-11-01,Chinese Taipei
493.2,1971-12-01,Chinese Taipei
176.58,1972-01-01,Chinese Taipei
194.23,1972-02-01,Chinese Taipei
72.56,1972-03-01,Chinese Taipei
186.48,1972-04-01,Chinese Taipei
487.87,1972-05-01,Chinese Taipei
404.54,1972-06-01,Chinese Taipei
524.16,1972-07-01,Chinese Taipei
644.78,1972-08-01,Chinese Taipei
164.04,1972-09-01,Chinese Taipei
129.24,1972-10-01,Chinese Taipei
191.74,1972-11-01,Chinese Taipei
142.87,1972-12-01,Chinese Taipei
152.03,1973-01-01,Chinese Taipei
108.04,1973-02-01,Chinese Taipei
120.24,1973-03-01,Chinese Taipei
175.97,1973-04-01,Chinese Taipei
177.59,1973-05-01,Chinese Taipei
437.82,1973-06-01,Chinese Taipei
438.02,1973-07-01,Chinese Taipei
443.65,1973-08-01,Chinese Taipei
168.77,1973-09-01,Chinese Taipei
461.72,1973-10-01,Chinese Taipei
119.07,1973-11-01,Chinese Taipei
86.9,1973-12-01,Chinese Taipei
96.37,1974-01-01,Chinese Taipei
139.54,1974-02-01,Chinese Taipei
121.2,1974-03-01,Chinese Taipei
229.82,1974-04-01,Chinese Taipei
241.02,1974-05-01,Chinese Taipei
450.44,1974-06-01,Chinese Taipei
165.07,1974-07-01,Chinese Taipei
344.85,1974-08-01,Chinese Taipei
383.32,1974-09-01,Chinese Taipei
514.96,1974-10-01,Chinese Taipei
201.26,1974-11-01,Chinese Taipei
221.53,1974-12-01,Chinese Taipei
170.62,1975-01-01,Chinese Taipei
136.52,1975-02-01,Chinese Taipei
177.17,1975-03-01,Chinese Taipei
158.03,1975-04-01,Chinese Taipei
268.55,1975-05-01,Chinese Taipei
464.7,1975-06-01,Chinese Taipei
223.06,1975-07-01,Chinese Taipei
554.37,1975-08-01,Chinese Taipei
295.48,1975-09-01,Chinese Taipei
268.13,1975-10-01,Chinese Taipei
116.44,1975-11-01,Chinese Taipei
173.75,1975-12-01,Chinese Taipei
121.83,1976-01-01,Chinese Taipei
111.8,1976-02-01,Chinese Taipei
99.6,1976-03-01,Chinese Taipei
87.71,1976-04-01,Chinese Taipei
335.92,1976-05-01,Chinese Taipei
339.53,1976-06-01,Chinese Taipei
414.99,1976-07-01,Chinese Taipei
369.48,1976-08-01,Chinese Taipei
297.53,1976-09-01,Chinese Taipei
157.17,1976-10-01,Chinese Taipei
76.44,1976-11-01,Chinese Taipei
75.12,1976-12-01,Chinese Taipei
157.24,1977-01-01,Chinese Taipei
107.69,1977-02-01,Chinese Taipei
92.86,1977-03-01,Chinese Taipei
62.13,1977-04-01,Chinese Taipei
327.6,1977-05-01,Chinese Taipei
390.57,1977-06-01,Chinese Taipei
447.18,1977-07-01,Chinese Taipei
383.19,1977-08-01,Chinese Taipei
376.59,1977-09-01,Chinese Taipei
113.22,1977-10-01,Chinese Taipei
133.02,1977-11-01,Chinese Taipei
144.59,1977-12-01,Chinese Taipei
183.76,1978-01-01,Chinese Taipei
136.37,1978-02-01,Chinese Taipei
275.53,1978-03-01,Chinese Taipei
267.49,1978-04-01,Chinese Taipei
386.59,1978-05-01,Chinese Taipei
330.94,1978-06-01,Chinese Taipei
227.45,1978-07-01,Chinese Taipei
578.55,1978-08-01,Chinese Taipei
294.17,1978-09-01,Chinese Taipei
360.6,1978-10-01,Chinese Taipei
120.7,1978-11-01,Chinese Taipei
2.48,1978-12-01,Chinese Taipei
126.46,1979-01-01,Chinese Taipei
123.81,1979-02-01,Chinese Taipei
161.03,1979-03-01,Chinese Taipei
187.7,1979-04-01,Chinese Taipei
399.45,1979-05-01,Chinese Taipei
379.98,1979-06-01,Chinese Taipei
223.15,1979-07-01,Chinese Taipei
585.03,1979-08-01,Chinese Taipei
187.02,1979-09-01,Chinese Taipei
92.2,1979-10-01,Chinese Taipei
163.33,1979-11-01,Chinese Taipei
59.7,1979-12-01,Chinese Taipei
148.58,1980-01-01,Chinese Taipei
162.53,1980-02-01,Chinese Taipei
88.33,1980-03-01,Chinese Taipei
182.8,1980-04-01,Chinese Taipei
